                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                 1.0597,                0.86323,                 1.2274,                0.87451,                0.86162,                0.90476,                0.64702,                 1.0382,                0.58645,                 1.1554,              0.0006073,              0.0006073,              0.0006073
                    121,                 1.0602,                0.86043,                 1.2269,                  0.874,                0.86191,                0.90483,                0.64713,                 1.0381,                0.58596,                 1.1556,               0.000604,               0.000604,               0.000604
                    122,                 1.0602,                0.85886,                 1.2272,                0.87445,                0.86249,                0.90511,                0.64731,                 1.0381,                0.58581,                 1.1556,              0.0006007,              0.0006007,              0.0006007
                    123,                 1.0551,                0.85834,                 1.2276,                0.87601,                0.86091,                0.90516,                0.64758,                 1.0382,                0.58495,                 1.1559,              0.0005974,              0.0005974,              0.0005974
                    124,                 1.0579,                0.85831,                 1.2254,                0.87706,                0.86066,                0.90517,                0.64754,                 1.0379,                0.58427,                 1.1555,              0.0005941,              0.0005941,              0.0005941
                    125,                 1.0569,                0.85558,                 1.2255,                0.87676,                0.86027,                0.90512,                0.64773,                  1.038,                0.58351,                 1.1555,              0.0005908,              0.0005908,              0.0005908
                    126,                  1.058,                0.85669,                 1.2284,                0.87445,                0.86235,                0.90502,                 0.6476,                 1.0382,                 0.5835,                 1.1558,              0.0005875,              0.0005875,              0.0005875
                    127,                 1.0576,                0.85637,                 1.2259,                0.87515,                0.86234,                0.90527,                0.64749,                 1.0382,                0.58318,                 1.1557,              0.0005842,              0.0005842,              0.0005842
                    128,                 1.0534,                0.85118,                 1.2189,                0.87605,                0.86174,                0.90559,                0.64738,                 1.0383,                 0.5831,                 1.1552,              0.0005809,              0.0005809,              0.0005809
                    129,                 1.0545,                0.85617,                 1.2262,                0.87681,                0.86136,                0.90574,                0.64734,                 1.0382,                0.58327,                 1.1555,              0.0005776,              0.0005776,              0.0005776
                    130,                 1.0552,                0.85209,                 1.2213,                0.87755,                0.86142,                0.90559,                0.64703,                 1.0383,                0.58289,                 1.1553,              0.0005743,              0.0005743,              0.0005743
                    131,                 1.0528,                0.85111,                 1.2229,                0.87678,                0.86202,                0.90568,                0.64705,                 1.0383,                0.58296,                 1.1551,               0.000571,               0.000571,               0.000571
                    132,                 1.0528,                0.84829,                 1.2203,                0.87555,                0.86322,                0.90586,                0.64721,                 1.0385,                0.58251,                 1.1551,              0.0005677,              0.0005677,              0.0005677
                    133,                 1.0553,                0.84994,                 1.2246,                0.87652,                0.86229,                0.90575,                0.64725,                 1.0383,                0.58195,                 1.1548,              0.0005644,              0.0005644,              0.0005644
                    134,                 1.0536,                0.84624,                 1.2244,                0.87763,                0.86151,                0.90574,                0.64739,                 1.0379,                0.58156,                 1.1546,              0.0005611,              0.0005611,              0.0005611
                    135,                  1.053,                0.84983,                 1.2216,                0.87743,                0.86083,                0.90577,                0.64758,                 1.0379,                0.58124,                 1.1544,              0.0005578,              0.0005578,              0.0005578
                    136,                 1.0541,                0.84484,                 1.2232,                0.87693,                0.86204,                0.90586,                0.64784,                 1.0381,                0.58074,                 1.1545,              0.0005545,              0.0005545,              0.0005545
                    137,                 1.0524,                 0.8432,                 1.2227,                0.87737,                0.86192,                0.90593,                0.64812,                 1.0382,                0.58044,                 1.1548,              0.0005512,              0.0005512,              0.0005512
                    138,                 1.0497,                0.84138,                 1.2206,                0.87741,                0.86164,                0.90562,                0.64808,                 1.0382,                0.58038,                 1.1548,              0.0005479,              0.0005479,              0.0005479
                    139,                 1.0551,                0.84277,                 1.2238,                0.87844,                0.86162,                0.90591,                0.64833,                 1.0381,                0.58041,                 1.1546,              0.0005446,              0.0005446,              0.0005446
                    140,                 1.0507,                0.84003,                 1.2205,                0.87845,                0.86128,                0.90602,                0.64841,                 1.0386,                 0.5803,                 1.1549,              0.0005413,              0.0005413,              0.0005413
                    141,                 1.0502,                0.84178,                 1.2205,                0.87775,                0.86172,                0.90594,                0.64799,                 1.0389,                0.58037,                  1.155,               0.000538,               0.000538,               0.000538
                    142,                 1.0511,                0.83915,                 1.2205,                0.87625,                0.86307,                0.90571,                0.64817,                 1.0388,                 0.5804,                 1.1551,              0.0005347,              0.0005347,              0.0005347
                    143,                 1.0486,                0.84073,                 1.2183,                0.87639,                0.86336,                0.90575,                0.64794,                 1.0393,                 0.5805,                 1.1554,              0.0005314,              0.0005314,              0.0005314
                    144,                 1.0492,                0.83883,                 1.2197,                0.87699,                0.86375,                0.90565,                0.64814,                 1.0389,                0.58044,                  1.155,              0.0005281,              0.0005281,              0.0005281
